track_id,metadata_index,dim1,dim2
commu00146,145,33.406113,-32.03378
commu00147,146,75.39877,1.485885
commu00148,147,20.498444,25.014212
commu00149,148,20.09065,25.04147
commu00150,149,17.124119,24.594856
commu00151,150,2.0794137,31.828081
commu00152,151,-24.655523,46.501858
commu00153,152,50.144115,-36.043537
commu00154,153,-19.069519,-22.66198
commu00155,154,-17.143698,57.17899
commu00156,155,37.1388,36.54475
commu00157,156,33.384632,-49.552105
commu00158,157,21.213661,24.473227
commu00159,158,26.69348,-35.64147
commu00160,159,-14.567337,-37.460606
commu00161,160,10.0707245,5.291638
commu00162,161,-23.805067,-26.882256
commu00163,162,6.13088,-9.314486
commu00164,163,-19.003105,54.92191
commu00165,164,-41.747612,22.915976
commu00166,165,-21.60399,14.488471
commu00167,166,74.51859,0.12146737
commu00168,167,-17.23425,56.77791
commu00169,168,20.833443,35.972713
commu00170,169,26.9131,-25.956085
commu00171,170,75.46257,1.0370914
commu00172,171,74.146255,1.0879858
commu00173,172,22.501213,8.584972
commu00174,173,26.586538,24.575338
commu00175,174,28.534792,36.299793
commu00176,175,54.447296,34.57746
commu00177,176,24.767586,8.457584
commu00178,177,20.635984,33.974697
commu00179,178,-29.13734,44.87916
commu00180,179,51.77945,-24.595053
commu00181,180,-42.783146,18.58413
commu00182,181,23.971006,45.126667
commu00183,182,24.912815,31.521778
commu00184,183,25.079191,38.192486
commu00185,184,-46.892223,49.449368
commu00186,185,44.823685,27.50619
commu00187,186,-16.18012,51.750908
commu00188,187,-2.5424633,-25.009708
commu00189,188,25.229698,-38.679325
commu00190,189,48.858215,31.69542
commu00191,190,33.5044,37.927814
commu00192,191,9.366855,2.801074
commu00193,192,27.57321,-37.325813
commu00194,193,-40.385925,23.535849
commu00195,194,-18.698092,-20.075773
commu00196,195,15.256226,2.4266117
commu00197,196,26.642359,-28.250116
commu00198,197,11.729743,-22.00897
commu00199,198,34.008877,38.1074
commu00200,199,59.45279,-23.837841
commu00201,200,16.719824,8.077239
commu00202,201,26.954805,-26.802624
commu00203,202,-3.8913407,27.607946
commu00204,203,39.22913,-46.250824
commu00205,204,27.654867,-29.55964
commu00206,205,26.774454,31.275885
commu00207,206,-23.1011,45.961563
commu00208,207,12.360214,-61.059387
commu00209,208,-22.202522,-26.196585
commu00210,209,-22.58829,-26.027681
commu00211,210,26.75667,-36.013885
commu00212,211,54.470203,34.133083
commu00213,212,-20.646435,-26.674994
commu00214,213,8.161454,-9.33845
commu00215,214,-17.528296,51.979248
commu00216,215,-21.311644,-27.235085
commu00217,216,29.135279,-30.238142
commu00218,217,24.75477,36.778835
commu00219,218,1.9767556,32.114243
commu00220,219,7.391421,6.725843
commu00221,220,13.249816,-17.720226
commu00222,221,23.675402,5.9810796
commu00223,222,-20.739063,15.646737
commu00224,223,25.0035,33.120327
commu00225,224,-41.767593,22.442448
commu00226,225,-3.1234486,28.785805
commu00227,226,24.472824,45.139683
commu00228,227,25.645416,34.293594
commu00229,228,-24.318554,30.138586
commu00230,229,50.490402,-35.82287
commu00231,230,28.022543,-36.0405
commu00232,231,51.7819,-24.649433
commu00233,232,27.141895,-36.415306
commu00234,233,74.49846,1.6344343
commu00235,234,-65.6674,-51.91542
commu00236,235,24.701237,-33.13227
commu00237,236,11.628227,-59.02676
commu00238,237,29.00342,-30.69271
commu00239,238,-3.140505,26.338614
commu00240,239,-24.230312,30.251741
commu00241,240,26.0597,4.0992975
commu00242,241,-39.445465,23.947376
commu00243,242,9.832038,-9.588161
commu00244,243,27.660881,-29.542803
commu00245,244,26.678658,-36.803654
commu00246,245,40.465126,-29.891233
commu00247,246,-9.303895,77.24785
commu00248,247,22.916054,44.8583
commu00249,248,56.054424,35.118862
commu00250,249,-20.848322,-27.07832
commu00251,250,26.117128,39.1773
commu00252,251,9.191919,4.608386
commu00253,252,36.295143,35.671818
commu00254,253,12.22976,-21.806995
commu00255,254,-17.898138,51.497055
commu00256,255,-42.930374,19.494759
commu00257,256,56.2907,35.09093
commu00258,257,16.268488,-5.8342266
commu00259,258,11.869222,-61.19692
commu00260,259,-2.4634855,28.984802
commu00261,260,54.002766,34.57941
commu00262,261,-2.4307904,28.282835
commu00263,262,11.36808,-22.411404
commu00264,263,11.63118,-22.146463
commu00265,264,25.285173,-39.224808
commu00266,265,-4.642265,54.246872
commu00267,266,26.690361,33.315052
commu00268,267,-25.572643,-37.044044
commu00269,268,20.370493,25.672464
commu00270,269,-26.100954,44.431694
commu00271,270,-3.107108,26.45851
commu00272,271,-19.759539,51.262268
commu00273,272,-42.573845,20.976875
commu00274,273,7.4122,7.245275
commu00275,274,-20.844105,56.113483
commu00276,275,27.08974,-26.793224
commu00277,276,28.974321,28.446836
commu00278,277,57.90307,-23.34526
commu00279,278,-20.611912,42.395164
commu00280,279,-2.9848382,32.0726
commu00281,280,22.37008,30.669634
commu00282,281,22.631096,28.931866
commu00283,282,40.446697,-29.581364
commu00284,283,20.0124,25.49706
commu00285,284,11.633339,-10.307943
commu00286,285,11.064023,-56.93319
commu00287,286,66.088684,16.899391
commu00288,287,11.131279,-10.351058
commu00289,288,-21.489794,51.067566
commu00290,289,6.8609095,-12.484136
commu00291,290,-4.7613516,55.545998
commu00292,291,13.633507,-8.171234
commu00293,292,-30.319952,30.367134
commu00294,293,25.91151,4.0458465
commu00295,294,22.017307,34.514793
commu00296,295,24.242735,5.3310637
commu00297,296,22.561726,28.136934
commu00298,297,50.11345,-35.777348
commu00299,298,17.201965,-31.620003
commu00300,299,24.2207,5.316402
commu00301,300,26.53929,34.84153
commu00302,301,33.622246,-33.825916
commu00303,302,27.574457,34.93005
commu00304,303,-1.6545662,-26.52378
commu00305,304,74.44718,-0.09654042
commu00306,305,74.501686,0.122986935
commu00307,306,28.949768,-30.765142
commu00308,307,29.32804,36.12351
commu00309,308,45.449444,16.296757
commu00310,309,13.125986,-17.679892
commu00311,310,-20.701576,13.933628
commu00312,311,-1.3913711,29.040064
commu00313,312,-0.021801436,57.41829
commu00314,313,-21.583338,55.353012
commu00315,314,21.377228,10.282426
commu00316,315,62.93778,4.9811306
commu00317,316,17.518661,-35.339382
commu00318,317,-16.301895,21.52789
commu00319,318,11.837384,-59.074955
commu00320,319,28.36463,-35.507904
commu00321,320,25.981041,-26.221178
commu00322,321,55.0676,11.563951
commu00323,322,20.853338,34.527077
commu00324,323,17.697563,25.91155
commu00325,324,74.31559,0.6243207
commu00326,325,22.23688,30.33926
commu00327,326,31.319744,-36.023853
commu00328,327,-21.619577,54.038292
commu00329,328,28.136627,-36.062004
commu00330,329,27.791252,3.4084516
commu00331,330,-39.69909,22.094501
commu00332,331,28.676168,26.294449
commu00333,332,-29.206648,30.741947
commu00334,333,12.756496,-59.806828
commu00335,334,-11.972692,27.990255
commu00336,335,25.285831,-39.223965
commu00337,336,13.68066,-51.40286
commu00338,337,27.403105,-28.995977
commu00339,338,-16.109468,51.797146
commu00340,339,-20.126732,51.687828
commu00341,340,-17.413527,50.64859
commu00342,341,27.429394,27.425467
commu00343,342,57.77288,33.3931
commu00344,343,-24.146206,-27.194817
commu00345,344,28.79134,-27.780916
commu00346,345,27.394514,27.20957
commu00347,346,24.27259,8.874963
commu00348,347,27.573175,-37.3326
commu00349,348,5.5279775,-16.421165
commu00350,349,25.541077,32.344513
commu00351,350,-4.626265,54.303555
commu00352,351,-37.626354,-17.94326
commu00353,352,-2.4040291,28.756403
commu00354,353,27.993034,-36.349575
commu00355,354,7.4510493,6.6870418
commu00356,355,22.062622,31.269745
commu00357,356,-4.301707,28.788645
commu00358,357,2.9827096,-12.37591
commu00359,358,75.38335,1.0644532
commu00360,359,-20.419647,52.10579
commu00361,360,20.428755,26.384142
commu00362,361,13.26062,-14.881514
commu00363,362,13.27473,-14.354804
commu00364,363,-41.699886,23.042416
commu00365,364,25.514837,28.13959
commu00366,365,14.107442,5.7603197
commu00367,366,33.943676,30.885633
commu00368,367,25.057318,38.53889
commu00369,368,-3.341964,53.65273
commu00370,369,-15.652733,58.68214
commu00371,370,-12.1594515,-20.78755
commu00372,371,23.019934,6.212404
commu00373,372,-17.860498,0.44284973
commu00374,373,-15.715771,58.6853
commu00375,374,14.897346,-19.329796
commu00376,375,45.32602,27.744396
commu00377,376,21.374521,10.286047
commu00378,377,-21.63156,-27.653915
commu00379,378,-40.003532,38.809097
commu00380,379,-18.447063,12.461813
commu00381,380,-17.305325,53.681816
commu00382,381,9.773036,5.003783
commu00383,382,30.047207,33.70555
commu00384,383,-24.717232,46.33688
commu00385,384,42.422993,-21.00083
commu00386,385,-22.594307,-30.352417
commu00387,386,-4.5977144,54.930187
commu00388,387,25.00912,3.5433407
commu00389,388,-17.143759,57.0775
commu00390,389,54.812656,34.77059
commu00391,390,74.25673,0.7676991
commu00392,391,-18.08665,13.350896
commu00393,392,26.227652,38.986366
commu00394,393,-43.525597,18.767328
commu00395,394,13.848867,-9.231342
commu00396,395,22.461546,34.41796
commu00397,396,21.028868,32.933388
commu00398,397,24.689342,16.821308
commu00399,398,13.391525,-14.501612
commu00400,399,-20.032358,-28.091925
commu00401,400,62.712055,5.5030546
commu00402,401,-18.88049,-22.628323
commu00403,402,23.765015,-33.411144
commu00404,403,37.16769,-11.450738
commu00405,404,-2.2562003,32.08332
commu00406,405,-21.600542,55.66004
commu00407,406,-3.252909,28.058134
commu00408,407,74.29763,0.79565084
commu00409,408,24.68336,27.997353
commu00410,409,-17.611532,53.116478
commu00411,410,24.254345,45.23881
commu00412,411,12.839355,-59.83062
commu00413,412,-20.97273,50.516132
commu00414,413,45.29743,14.787304
commu00415,414,-40.180164,39.010517
commu00416,415,2.0813766,31.879816
commu00417,416,-1.2868365,30.485699
commu00418,417,-24.725327,46.43422
commu00419,418,74.45637,0.19430602
commu00420,419,35.243492,-35.60992
commu00421,420,6.692756,-9.067098
commu00422,421,-3.42058,32.06448
commu00423,422,-15.608108,53.385864
commu00424,423,28.961454,-30.749014
commu00425,424,13.080901,-14.294735
commu00426,425,-5.0285635,53.964306
commu00427,426,-20.031622,52.485233
commu00428,427,28.017372,-36.99524
commu00429,428,13.900722,8.687854
commu00430,429,20.88797,33.166443
commu00431,430,-21.013592,55.799015
commu00432,431,-21.131123,52.345623
commu00433,432,-23.909369,11.274236
commu00434,433,-21.87184,-26.840086
commu00435,434,-3.550086,31.268978
commu00436,435,74.242874,0.948503
commu00437,436,-2.4444134,28.73955
commu00438,437,11.385482,-12.810998
commu00439,438,-24.247581,47.23967
commu00440,439,24.100876,4.5905566
commu00441,440,25.12628,29.912752
commu00442,441,-12.817307,-37.117096
commu00443,442,27.650272,27.572443
commu00444,443,-1.1937293,31.422586
commu00445,444,-16.108992,1.1855255
commu00446,445,-23.188593,12.823544
commu00447,446,28.410429,36.342644
commu00448,447,24.099344,7.0828667
commu00449,448,16.438374,-14.977761
commu00450,449,27.946276,-36.01647
commu00451,450,21.595833,-20.920929
commu00452,451,25.375957,16.458883
commu00453,452,-29.100363,45.96762
commu00454,453,-18.79095,-22.592438
commu00455,454,50.67534,33.83208
commu00456,455,-18.768677,51.51913
commu00457,456,-39.90008,28.675425
commu00458,457,-42.957973,22.989565
commu00459,458,11.615709,-1.6827089
commu00460,459,-19.174534,55.166553
commu00461,460,52.08372,35.586227
commu00462,461,24.785732,34.63643
commu00463,462,54.842995,35.785263
commu00464,463,-41.272984,22.947392
commu00465,464,-41.982273,22.902699
commu00466,465,-40.81314,23.013052
commu00467,466,21.783049,9.2628975
commu00468,467,55.763348,10.199352
commu00469,468,-1.3041465,30.574167
commu00470,469,-41.813602,22.864872
commu00471,470,-7.149343,-32.84597
commu00472,471,-3.2183948,-24.964573
commu00473,472,-3.433472,-34.08807
commu00474,473,-39.74751,22.010984
commu00475,474,75.36703,0.9286822
commu00476,475,13.228815,-17.800154
commu00477,476,25.361605,28.39042
commu00478,477,-20.904583,51.37004
commu00479,478,-25.418066,32.917027
commu00480,479,25.502575,-33.405003
commu00481,480,25.448996,39.975346
commu00482,481,-35.49184,-18.796951
commu00483,482,61.298832,33.669445
commu00484,483,20.888876,33.65958
commu00485,484,-20.843721,-26.904116
commu00486,485,11.628053,-58.930946
commu00487,486,35.843853,35.378387
commu00488,487,-4.028952,54.23355
commu00489,488,9.872783,5.310509
commu00490,489,19.688221,25.93157
commu00491,490,-27.324532,-59.53326
commu00492,491,16.224094,-47.758633
commu00493,492,25.130688,-33.3953
commu00494,493,18.987915,-37.023193
commu00495,494,20.35647,26.484306
commu00496,495,27.011045,-36.73833
commu00497,496,23.185228,-14.334075
commu00498,497,-1.2500849,29.074501
commu00499,498,6.434396,-10.584514
commu00500,499,-41.25355,23.554373
commu00501,500,-19.696821,-23.2599
commu00502,501,20.234432,25.651033
commu00503,502,17.087189,24.574526
commu00504,503,14.508503,-15.477414
commu00505,504,21.842134,9.237718
commu00506,505,-1.3583559,31.637215
commu00507,506,15.263459,-2.133669
commu00508,507,19.52096,-38.28931
commu00509,508,-3.0193434,-25.227554
commu00510,509,28.960926,-30.766466
commu00511,510,-20.807594,55.66409
commu00512,511,27.839659,-36.07911
commu00513,512,-23.027395,-25.654253
commu00514,513,-42.23012,22.99723
commu00515,514,10.586957,-11.946445
commu00516,515,-25.209831,32.87217
commu00517,516,24.351183,30.93634
commu00518,517,-17.331978,56.968456
commu00519,518,27.022703,29.404642
commu00520,519,-2.2388408,-24.437756
commu00521,520,-1.3820219,30.235178
commu00522,521,-17.593676,53.611637
commu00523,522,19.85164,25.883797
commu00524,523,74.3401,1.2969574
commu00525,524,30.001934,33.321663
commu00526,525,54.61662,39.33606
commu00527,526,28.07268,36.940105
commu00528,527,60.68035,7.307765
commu00529,528,15.288342,-2.0311494
commu00530,529,23.328392,7.7278457
commu00531,530,45.33591,27.78682
commu00532,531,-21.328175,-27.701777
commu00533,532,51.804817,-24.642418
commu00534,533,-18.905746,18.993042
commu00535,534,-4.146398,-51.284534
commu00536,535,-40.670856,38.910812
commu00537,536,64.09506,13.503436
commu00538,537,-5.024382,53.965515
commu00539,538,42.859447,-50.168232
commu00540,539,30.86687,-35.567547
commu00541,540,-42.60991,-7.838819
commu00542,541,29.076136,-30.466658
commu00543,542,55.682556,1.0808783
commu00544,543,-18.966867,52.554165
commu00545,544,-18.66607,-20.138556
commu00546,545,-2.655727,-24.935225
commu00547,546,-42.8138,-5.191124
commu00548,547,-42.49956,26.993803
commu00549,548,-17.262861,52.982986
commu00550,549,12.876684,-59.861813
commu00551,550,38.274895,-39.854256
commu00552,551,-21.401163,16.669132
commu00553,552,-18.373072,49.995426
commu00554,553,14.950891,-14.932908
commu00555,554,-17.816734,51.916
commu00556,555,-20.794914,-31.29748
commu00557,556,-3.2730746,28.713154
commu00558,557,-19.847258,54.589523
commu00559,558,-35.22531,-18.857561
commu00560,559,-24.549633,-36.168182
commu00561,560,13.110203,-51.209442
commu00562,561,-66.374664,-52.320312
commu00563,562,23.791235,30.585203
commu00564,563,-22.04036,51.150673
commu00565,564,22.521954,3.7885497
commu00566,565,22.21685,30.124943
commu00567,566,57.24039,35.34616
commu00568,567,26.475433,30.028708
commu00569,568,26.106201,3.9122024
commu00570,569,24.445051,16.138554
commu00571,570,29.170662,-35.66961
commu00572,571,-3.5630445,28.133045
commu00573,572,-9.22607,77.214874
commu00574,573,-1.7285273,-24.21766
commu00575,574,-24.826853,-36.552986
commu00576,575,-17.392416,54.492687
commu00577,576,-59.696945,-31.628109
commu00578,577,-45.169716,25.001848
commu00579,578,25.231163,-38.679707
commu00580,579,-39.520233,22.277802
commu00581,580,42.603836,-9.802681
commu00582,581,-41.09201,21.67332
commu00583,582,-3.182864,-24.87725
commu00584,583,28.764378,35.042984
commu00585,584,20.633257,33.532566
commu00586,585,11.618824,-21.951622
commu00587,586,39.697193,-10.533944
commu00588,587,1.3284826,31.930634
commu00589,588,64.30846,7.304649
commu00590,589,-1.3038716,30.03819
commu00591,590,-11.27064,-38.228848
commu00592,591,6.5194793,-9.184211
commu00593,592,-1.8044972,25.50931
commu00594,593,75.51118,0.8348013
commu00595,594,27.947622,-36.644653
commu00596,595,74.42445,0.17963697
commu00597,596,-20.881487,-26.818672
commu00598,597,-15.736786,58.659966
commu00599,598,25.702366,7.716303
commu00600,599,25.16584,29.863506
commu00601,600,57.43128,34.37853
commu00602,601,-18.701756,-23.63588
commu00603,602,-17.32182,56.974777
commu00604,603,12.014238,-9.41837
commu00605,604,23.649965,31.523184
commu00606,605,14.929441,-15.071203
commu00607,606,-1.957438,28.346483
commu00608,607,-20.528727,51.160603
commu00609,608,-42.661236,-4.9590163
commu00610,609,-12.255671,-21.577652
commu00611,610,37.42738,36.547924
commu00612,611,58.67004,8.821536
commu00613,612,-21.735844,15.7950115
commu00614,613,9.194942,-13.624478
commu00615,614,-25.738485,32.402107
commu00616,615,-17.790762,52.774956
commu00617,616,55.059025,1.2756528
commu00618,617,-19.387299,-23.82357
commu00619,618,-41.389313,23.332375
commu00620,619,10.57246,-10.871706
commu00621,620,-40.519062,21.6138
commu00622,621,-1.3843613,30.723446
commu00623,622,17.130829,24.595955
commu00624,623,42.648674,-9.860786
commu00625,624,12.763001,-14.953291
commu00626,625,27.69068,27.500713
commu00627,626,57.415916,3.0129833
commu00628,627,10.683854,-57.41232
commu00629,628,-20.780952,51.566402
commu00630,629,-39.9821,38.663616
commu00631,630,32.25971,-40.099125
commu00632,631,-22.555063,-26.467934
commu00633,632,32.77323,-8.870708
commu00634,633,-37.951508,-19.818865
commu00635,634,22.918127,30.525858
commu00636,635,-41.88531,22.595562
commu00637,636,-10.891539,-38.225895
commu00638,637,24.698093,40.531445
commu00639,638,-21.404078,50.45322
commu00640,639,26.685486,-36.392746
commu00641,640,25.079685,6.379203
commu00642,641,-24.445887,-36.04364
commu00643,642,-21.0092,55.849533
commu00644,643,24.540648,30.968174
commu00645,644,-19.407154,49.833126
commu00646,645,24.788935,45.081017
commu00647,646,-39.177677,27.347687
commu00648,647,32.344036,-71.09994
commu00649,648,-0.29551968,29.59216
commu00650,649,18.03561,-38.275284
commu00651,650,24.649263,16.829437
commu00652,651,-42.76268,-4.948638
commu00653,652,13.037112,-14.539314
commu00654,653,74.3237,0.3778976
commu00655,654,-39.63287,38.25664
commu00656,655,-1.3184354,31.34154
commu00657,656,-5.1840076,55.014088
commu00658,657,-42.58907,-5.9269185
commu00659,658,6.3046155,-10.520153
commu00660,659,-17.496319,56.53536
commu00661,660,-17.610447,53.120956
commu00662,661,24.596529,16.847612
commu00663,662,-20.776337,-29.977325
commu00664,663,-52.92992,28.568682
commu00665,664,-18.156193,-22.172813
commu00666,665,25.941298,-37.920807
commu00667,666,11.073981,-56.88512
commu00668,667,-22.703215,13.187207
commu00669,668,15.075615,-15.061578
commu00670,669,-3.4041393,34.63955
commu00671,670,27.355015,27.226986
commu00672,671,-19.118368,-23.337708
commu00673,672,34.322117,38.88217
commu00674,673,56.38742,35.120296
commu00675,674,20.141983,25.562689
commu00676,675,-29.804626,45.48343
commu00677,676,-39.63806,38.245678
commu00678,677,14.67303,2.050342
commu00679,678,-19.13559,52.262573
commu00680,679,57.08406,-23.263216
commu00681,680,18.747835,-36.856678
commu00682,681,-15.09083,51.680733
commu00683,682,15.198706,-14.590986
commu00684,683,11.276055,-11.428363
commu00685,684,-15.57852,53.387775
commu00686,685,15.791451,5.320308
commu00687,686,50.46073,33.68048
commu00688,687,74.34655,0.32390213
commu00689,688,-36.64815,-18.264597
commu00690,689,18.846008,-36.911385
commu00691,690,12.8055935,-60.22834
commu00692,691,40.54,-49.871952
commu00693,692,26.770384,29.38804
commu00694,693,-13.257259,-36.773354
commu00695,694,-21.220688,15.178871
commu00696,695,-39.49909,20.991997
commu00697,696,25.95871,31.56683
commu00698,697,12.965383,-10.783472
commu00699,698,-44.659405,22.145758
commu00700,699,45.364185,27.805977
commu00701,700,50.573612,45.581554
commu00702,701,49.11122,44.765377
commu00703,702,-24.14446,-27.215944
commu00704,703,-55.077995,29.195173
commu00705,704,-20.263346,-31.160738
commu00706,705,-41.81004,23.082947
commu00707,706,-22.605898,16.617798
commu00708,707,-39.399742,27.337587
commu00709,708,40.39539,-29.928364
commu00710,709,-22.594387,-27.481241
commu00711,710,15.03095,-16.58396
commu00712,711,8.405218,-9.215262
commu00713,712,-46.891888,49.441437
commu00714,713,18.127787,2.9058127
commu00715,714,25.769205,40.817684
commu00716,715,-5.507017,-23.535446
commu00717,716,-42.56212,21.022467
commu00718,717,28.055956,-28.5704
commu00719,718,-3.348135,25.576006
commu00720,719,33.4602,-31.933184
commu00721,720,-28.906172,47.687122
commu00722,721,-19.673582,22.209148
commu00723,722,30.73413,38.01021
commu00724,723,12.036448,-13.349658
commu00725,724,-15.64014,0.6623461
commu00726,725,54.447674,41.07194
commu00727,726,20.674753,-20.429974
commu00728,727,13.476245,2.019479
commu00729,728,24.184841,-32.68467
commu00730,729,42.61959,-9.865042
commu00731,730,-21.704786,54.13442
commu00732,731,37.402847,40.264572
commu00733,732,-14.734599,24.691896
commu00734,733,27.013153,-31.532343
commu00735,734,-24.615515,17.680555
commu00736,735,-41.573215,19.988735
commu00737,736,-16.340538,23.155586
commu00738,737,12.990716,-10.852049
commu00739,738,16.311146,-24.826832
commu00740,739,54.38138,40.570385
commu00741,740,42.723118,30.361853
commu00742,741,-28.879848,46.529797
commu00743,742,-23.617685,33.919262
commu00744,743,-19.217846,41.579155
commu00745,744,28.284655,-32.591793
commu00746,745,0.95760757,-26.830122
commu00747,746,13.844122,-9.262721
commu00748,747,18.670746,2.6058064
commu00749,748,41.347885,28.686462
commu00750,749,-19.238077,-29.33247
commu00751,750,23.875404,15.70653
commu00752,751,-21.98927,41.97173
commu00753,752,-18.643932,-29.08413
commu00754,753,39.2173,-46.30101
commu00755,754,-29.023657,46.70552
commu00756,755,-22.523891,46.814148
commu00757,756,14.745327,-14.908694
commu00758,757,-43.082787,21.513409
commu00759,758,10.5285225,18.46386
commu00760,759,-39.55001,22.104347
commu00761,760,20.850235,-20.436813
commu00762,761,37.736694,39.34888
commu00763,762,-16.389961,-1.3807871
commu00764,763,24.83244,31.283754
commu00765,764,27.62335,42.16332
commu00766,765,-20.559483,42.490513
commu00767,766,64.06818,34.97204
commu00768,767,56.595173,34.475235
commu00769,768,-7.102341,72.781975
commu00770,769,-22.73311,16.073544
commu00771,770,41.76785,32.414604
commu00772,771,-22.8321,-25.790358
commu00773,772,-44.689342,24.894457
commu00774,773,-1.5251276,-26.555143
commu00775,774,41.507202,31.347845
commu00776,775,15.228638,-15.465849
commu00777,776,54.555477,41.053036
