metadata_index,dim1,dim2
94,61.240063,4.018915
95,-15.298976,48.050472
96,27.99694,67.75702
97,30.471203,-40.703598
98,19.744387,-42.956684
99,25.681679,68.91374
100,18.449839,-1.4668063
101,-17.41559,-46.017982
102,-49.167995,-7.035145
103,-16.932726,47.804043
104,21.27346,1.8364055
105,-42.654644,-44.82051
106,41.76076,-0.5315875
107,16.379667,-47.38989
108,43.792053,17.260084
109,1.3733283,11.870687
110,30.538012,53.598038
111,16.123428,-45.108994
112,2.6952624,11.717398
113,15.01799,-47.77304
114,-13.366835,51.327496
115,0.12899707,8.266951
116,23.66971,25.794525
117,-56.5122,42.721394
118,-21.573423,21.471184
119,20.777792,23.337156
120,22.544512,23.924122
121,-21.593567,27.9586
122,60.918423,4.015234
123,31.851234,-0.10101877
124,-47.751957,-11.664781
125,25.158344,21.625526
126,33.24591,55.6221
127,26.525225,67.91925
128,20.31742,-42.0683
129,16.18452,45.024742
130,-53.87307,-9.213354
131,25.162886,66.08614
132,30.332039,-2.7253594
133,-48.380188,-7.445282
134,-50.314457,-10.000845
135,-16.081177,48.450123
136,-1.0979673,15.115702
137,14.798601,22.897186
138,21.821466,7.6106415
139,42.304573,1.0084909
140,15.601676,-47.41752
141,-12.518436,23.211908
142,21.31647,48.904297
143,18.19419,-44.940994
144,23.814482,50.084225
145,22.78923,-29.061804
146,44.346962,17.141747
147,15.680061,23.330084
148,14.921923,22.465475
149,11.658343,3.5918117
150,45.477386,5.0191736
151,-16.621252,47.393654
152,53.35638,-35.474396
153,-46.069717,-9.648245
154,-13.5060625,51.619133
155,17.712313,47.000854
156,26.845797,-49.89005
157,18.780235,25.467537
158,20.438543,-42.892124
159,-22.79655,-48.593334
160,0.99507916,11.026866
161,-49.397587,-10.720136
162,27.801426,8.6957
163,-13.776962,48.50222
164,-55.451378,40.80418
165,-25.474308,15.617147
166,42.4666,17.652477
167,-13.807601,51.25822
168,18.788315,24.342512
169,27.089567,-39.29174
170,44.182716,17.723043
171,43.156815,19.056997
172,53.111263,0.04142681
173,17.176195,46.40754
174,31.933252,51.721676
175,28.163324,65.12988
176,54.51958,-3.3331556
177,18.183743,22.25659
178,-23.184387,46.67579
179,62.62458,-27.674486
180,-52.13203,44.066315
181,33.600758,55.37502
182,26.012169,22.898193
183,23.894829,44.254257
184,-43.419212,-45.04026
185,36.600735,29.641783
186,-13.530002,45.057053
187,3.5808766,-24.224024
188,20.076675,-42.30245
189,30.06472,59.57208
190,25.938768,55.300762
191,21.36503,3.9518988
192,18.906235,-42.568027
193,-57.84319,42.22494
194,-46.7995,-10.768178
195,46.943256,1.5292423
196,29.639437,-39.01101
197,22.253746,0.5994614
198,25.635487,55.84074
199,64.92362,-25.12431
200,57.354023,0.25046033
201,29.016663,-43.083233
202,20.818182,1.4363929
203,34.664116,-45.608772
204,28.72817,-41.643303
205,25.981676,20.712694
206,-16.528046,47.57958
207,16.87361,-47.40419
208,-53.032967,-9.6160555
209,-52.608654,-9.761397
210,20.49922,-42.83422
211,28.447527,68.17063
212,-48.364185,-7.5954022
213,22.055412,4.476282
214,-14.668258,45.720726
215,-46.60772,-9.456201
216,29.060728,-44.05938
217,23.412216,47.89343
218,46.28468,3.245494
219,16.68057,5.4387355
220,26.464808,-5.6542773
221,54.91252,0.46734473
222,-24.430563,15.900883
223,25.758379,22.69648
224,-54.888924,39.32295
225,-1.3999958,10.920834
226,33.85201,54.756985
227,24.433643,46.436577
228,-20.542849,27.65146
229,53.533566,-36.291527
230,19.487328,-43.08573
231,62.460175,-27.80702
232,20.790619,-42.516872
233,42.795025,17.986485
234,-23.89956,3.2386084
235,23.376577,-44.130154
236,14.999299,-46.9092
237,28.128561,-44.10302
238,0.20985338,8.40253
239,-20.815435,27.721891
240,42.48797,1.1586726
241,-58.00195,42.008476
242,25.070196,4.0710297
243,28.765371,-41.62904
244,18.754753,-44.284397
245,25.860853,15.663718
246,70.07368,23.72326
247,33.261227,55.62938
248,29.30271,64.65565
249,-48.448368,-8.245125
250,30.623672,53.76248
251,20.038618,5.749978
252,22.034096,20.617926
253,28.365747,-5.9721494
254,-15.915823,45.445633
255,-55.662468,40.78054
256,29.001595,64.71046
257,30.309475,3.9581413
258,15.719925,-48.27474
259,-1.5131425,11.226018
260,26.370016,66.328094
261,-0.75406927,10.636473
262,21.967655,0.28949103
263,22.31098,0.5716387
264,20.004486,-42.325268
265,60.821068,4.0397644
266,27.396536,22.44773
267,-38.078026,-36.157616
268,14.689941,23.282234
269,-19.4644,49.83687
270,0.4057184,8.393289
271,-16.506159,47.030796
272,-52.57957,42.36149
273,17.25068,5.2593102
274,-16.843023,49.79538
275,30.37471,-41.671844
276,25.664766,52.17641
277,64.11872,-25.30214
278,-18.916353,41.263546
279,-12.15008,23.345455
280,19.980139,22.363283
281,20.14954,22.316832
282,25.535097,16.28177
283,15.052072,22.704605
284,27.331505,2.9918537
285,15.0121155,-47.774357
286,23.510107,58.29662
287,26.29223,2.557356
288,-19.734694,48.25992
289,15.207769,-51.569252
290,61.831955,4.447815
291,23.048122,-2.663901
292,-12.522547,22.54915
293,42.392265,0.9149909
294,19.889366,25.076614
295,48.339565,-1.3522083
296,22.851368,23.823265
297,53.16532,-35.89387
298,24.263706,-37.52181
299,48.62005,-0.45360324
300,29.161478,50.00867
301,34.610966,-44.924957
302,30.277576,51.11351
303,2.9026883,-24.750143
304,42.223244,17.57468
305,42.30975,17.684393
306,27.964106,-44.04287
307,30.854958,51.69165
308,42.89189,19.222075
309,26.532034,-5.5536184
310,-23.838474,14.763628
311,-1.56387,12.640403
312,55.194153,10.89467
313,-17.284344,49.458164
314,55.331783,-0.21520577
315,21.069916,45.54026
316,19.531202,-41.187363
317,-16.244623,17.683979
318,16.346756,-47.356083
319,21.706282,-41.12415
320,28.815601,-34.714947
321,34.391697,54.076355
322,16.797764,22.656084
323,10.524429,4.964189
324,42.722744,18.207344
325,18.529226,22.961304
326,24.97914,-39.46824
327,-20.168825,48.396667
328,19.143587,-43.08584
329,22.659784,7.892957
330,-56.887306,43.69046
331,22.450964,49.50281
332,-12.1484165,23.136293
333,16.77974,-47.673428
334,-12.92987,8.423738
335,20.00334,-42.323956
336,7.0131917,-28.835556
337,29.375591,-40.525875
338,-13.48814,45.124905
339,-16.76313,47.970734
340,-16.224548,44.57187
341,22.586943,48.93589
342,26.508263,68.44924
343,-49.153217,-14.708731
344,33.41374,-41.743046
345,19.34984,46.934513
346,55.840366,-2.3487954
347,18.904287,-42.564194
348,21.919312,7.810337
349,25.630995,22.823393
350,60.9867,4.0747523
351,-49.1569,-6.874975
352,-1.5068237,10.802739
353,18.54494,-43.539616
354,16.68832,5.4358582
355,25.186062,21.209803
356,-2.0395207,9.981127
357,17.186316,4.7960634
358,44.183292,17.421124
359,-17.724482,48.624397
360,16.044931,23.672007
361,28.183558,-3.002115
362,28.731041,-1.7768359
363,-55.778244,41.04246
364,23.349272,46.456245
365,46.40501,3.8455515
366,26.175255,26.603296
367,23.785679,43.916405
368,49.261158,1.3983929
369,67.03638,33.15798
370,-17.411259,-46.022713
371,51.381042,-1.2065861
372,-15.803067,-9.744864
373,67.21028,33.260563
374,25.78513,-30.492367
375,32.08918,51.553883
376,55.334274,-0.21436368
377,-48.15715,-11.324663
378,-22.5902,27.99396
379,-16.461636,11.809893
380,-13.498641,47.343296
381,21.299747,3.827664
382,27.553255,52.85786
383,-17.062487,47.834995
384,56.62901,-31.923231
385,-45.01509,-13.663826
386,61.665894,3.867818
387,42.05654,-0.88952225
388,-13.632848,51.641403
389,29.62531,58.22736
390,43.017345,18.854614
391,-18.19698,12.591918
392,31.585642,53.31049
393,-55.188995,39.714542
394,23.650576,-2.4960735
395,16.034056,22.371645
396,25.110294,21.699244
397,16.017513,-44.874565
398,29.165655,-1.9870524
399,-49.640167,-10.555075
400,21.832571,49.2082
401,-48.394093,-11.183786
402,4.0879245,-26.046947
403,34.180237,-64.72446
404,-13.026524,24.70056
405,-16.834326,49.827763
406,-0.47560906,10.875163
407,43.033344,18.79982
408,19.929827,22.557322
409,-13.439635,46.91655
410,34.12334,54.810326
411,16.739456,-47.641594
412,-17.289627,47.18453
413,41.835354,18.032646
414,-22.976147,26.869654
415,46.337902,3.2558758
416,0.9470143,12.046396
417,-16.587347,46.78421
418,42.50268,17.796127
419,23.370836,-38.682022
420,28.057804,8.155475
421,-13.946985,21.187351
422,-13.498635,42.99176
423,28.04031,-43.91608
424,28.44672,-2.0006309
425,60.842014,4.0695934
426,-17.21484,48.376087
427,17.60599,-43.82995
428,50.308025,0.80504686
429,25.030933,21.384438
430,-15.494819,48.280254
431,-15.317141,49.10118
432,-13.463779,22.683521
433,-48.934223,-8.826396
434,-12.0350685,23.585106
435,43.06049,18.856232
436,-2.2510602,10.652359
437,26.577936,-1.4573269
438,-15.791069,47.289097
439,48.044067,-0.97401786
440,22.208426,20.777245
441,1.0904416,-15.529754
442,19.219032,47.039364
443,0.130229,10.640219
444,-13.041877,-9.967396
445,-47.47651,-6.733684
446,31.276854,51.73604
447,54.860733,-5.24482
448,32.04712,-3.9945939
449,19.484236,-43.147648
450,29.534292,-38.436886
451,16.227398,-44.82977
452,-23.306185,47.680668
453,-48.949097,-10.886946
454,26.40227,58.951225
455,-17.095375,45.396225
456,-24.18699,24.893936
457,-54.36096,39.30345
458,22.381912,-3.2334833
459,-13.780695,48.493732
460,26.375345,66.19802
461,25.067902,46.04472
462,26.364765,68.24926
463,-55.81211,41.167423
464,-55.559875,40.798744
465,-56.929554,42.79437
466,53.41858,0.315565
467,22.475838,49.563
468,0.91638225,11.746998
469,-55.48404,40.73027
470,-4.484984,-48.26939
471,3.2251978,-23.97541
472,13.604406,-48.98754
473,-57.01563,43.74962
474,43.85473,17.099697
475,26.416164,-5.706048
476,23.789911,46.34823
477,-17.828308,48.823093
478,-17.112103,44.66555
479,23.949392,-42.338657
480,21.216566,44.028496
481,-47.603203,-17.954725
482,25.921328,68.721725
483,19.808718,22.483284
484,-48.43267,-8.246188
485,15.657757,-48.066048
486,25.72047,55.921555
487,50.433838,2.8570244
488,1.3493801,10.764079
489,15.551351,22.362946
490,-48.22491,-50.964188
491,15.877917,-37.001453
492,24.09665,-42.998573
493,23.087517,-38.919292
494,15.822332,23.551996
495,20.688269,-43.202835
496,28.421133,-5.8086357
497,-0.9381323,12.120123
498,17.467701,1.9638892
499,-56.487606,41.416397
500,-47.228687,-8.0660095
501,15.162247,23.0889
502,11.708747,3.5595343
503,29.494263,-3.6223135
504,53.407383,0.23384614
505,-2.3065524,10.535069
506,32.659378,2.5425105
507,22.690971,-39.612038
508,3.016577,-23.134598
509,28.005108,-44.063545
510,-17.020079,49.445404
511,19.610931,-43.079376
512,-54.708473,-9.7579155
513,-55.312004,40.66692
514,16.644964,-0.19328316
515,-16.867208,44.755554
516,23.977097,23.96279
517,-14.132226,51.741737
518,24.263536,48.210754
519,3.7638395,-23.805206
520,0.4270608,11.018888
521,-13.440569,47.518757
522,15.648754,22.48588
523,43.15288,18.770615
524,24.702452,48.32905
525,27.205307,62.965546
526,31.355295,52.495495
527,21.29273,25.458149
528,47.852814,-1.053852
529,53.4603,-1.1101387
530,32.482716,52.531403
531,-46.56586,-9.79488
532,62.57682,-27.66084
533,-17.868704,18.079386
534,-19.128727,-50.80682
535,-21.945293,25.852575
536,25.282524,51.78919
537,60.85515,4.0654774
538,26.938074,-58.32229
539,24.565653,-39.18402
540,-17.671465,13.992303
541,28.661346,-43.93237
542,27.846647,24.370808
543,-15.841393,47.54674
544,-46.16171,-8.800286
545,3.3735814,-23.700748
546,-57.267464,45.579357
547,-56.581856,43.33875
548,-14.251076,46.418003
549,16.613285,-47.935715
550,17.009613,-34.63052
551,-20.149052,15.417636
552,-16.504745,44.58055
553,30.709793,-3.2842696
554,-15.022912,45.90792
555,-44.806393,-13.033469
556,-2.8995674,11.100009
557,-14.545305,48.717903
558,-47.760864,-17.691755
559,-36.562695,-33.47462
560,7.5253634,-29.577915
561,-23.88986,3.227192
562,22.8467,23.820435
563,-18.956581,47.57568
564,51.075287,-1.102072
565,19.899408,24.360973
566,33.66331,27.30016
567,24.531416,47.625706
568,42.686317,-1.1373425
569,15.642395,-45.51406
570,23.912039,-38.497
571,-0.65559113,10.660846
572,70.106705,23.02362
573,5.2275767,-23.644445
574,-36.8981,-33.760506
575,-12.919281,48.13615
576,-65.020996,25.648895
577,-54.58519,33.986797
578,20.076439,-42.302643
579,-55.70078,43.650368
580,28.517767,1.7860568
581,-54.33978,41.075924
582,3.2670598,-23.92656
583,28.91939,51.09233
584,24.808441,21.536957
585,22.155693,0.5380818
586,36.352234,4.442395
587,49.419563,1.9313799
588,18.3,26.102495
589,-1.6035906,12.458294
590,-19.802362,-48.211823
591,27.885067,8.407704
592,0.6540093,8.205158
593,44.150692,17.593098
594,17.947882,-43.99569
595,42.477867,17.810577
596,-48.373096,-8.039422
597,67.193344,33.25034
598,53.21977,-3.4441447
599,22.037432,21.088585
600,26.374348,68.274635
601,-48.452904,-7.205277
602,-13.9302435,51.74135
603,30.06775,7.6414304
604,25.075956,46.13528
605,30.592224,-3.2917297
606,-0.038601078,10.642227
607,-16.390417,47.073315
608,-57.189754,46.149395
609,1.1426517,-15.871778
610,17.530346,47.073887
611,25.739645,52.544327
612,-23.29264,15.770844
613,25.367128,-1.9775841
614,-16.999197,44.074715
615,-12.28476,46.210205
616,12.528357,-18.743849
617,-47.21934,-7.448046
618,-56.35467,41.452415
619,25.96218,1.0412565
620,-55.216442,43.072865
621,0.37649667,10.976304
622,11.621297,3.5878508
623,28.437422,1.9472471
624,28.445726,-2.279157
625,22.828033,48.991203
626,27.525806,24.43837
627,17.81945,-45.698196
628,-17.467274,48.914616
629,-22.13737,27.317781
630,26.366993,-49.5259
631,-49.123276,-11.6567545
632,26.99024,-3.829293
633,-54.209785,-12.742795
634,24.35624,46.496895
635,-55.01879,39.88994
636,-17.409945,-46.01254
637,20.950842,43.827507
638,-19.216564,47.4798
639,20.4456,-43.014774
640,52.61924,-3.3225636
641,-36.69693,-33.095108
642,-14.9140005,49.24313
643,24.455923,24.635855
644,-15.190629,43.69312
645,33.71777,54.98417
646,-21.198986,20.11399
647,32.150208,-68.99204
648,2.7608147,11.669606
649,21.02498,-43.131783
650,16.062342,-45.016766
651,-56.96791,45.71331
652,28.335535,-2.1201897
653,42.675278,18.377426
654,-23.02757,26.702639
655,-0.6448678,10.118146
656,61.882507,4.435483
657,-15.338594,-6.78438
658,17.350124,2.2189405
659,-14.357957,51.096134
660,-13.433876,46.91189
661,16.097849,-45.15029
662,-45.462124,-12.928727
663,-52.05805,31.438423
664,-48.218166,-13.919655
665,21.629353,-41.888264
666,14.991982,-47.87406
667,-25.34393,15.708934
668,30.686989,-3.2682133
669,22.31904,-4.060634
670,19.373793,46.94763
671,-48.784897,-7.0429935
672,25.990372,57.384342
673,27.466408,63.276985
674,15.075762,22.900148
675,-23.374004,48.17981
676,-22.957935,26.636986
677,45.615517,1.6857266
678,-16.122213,48.611076
679,63.925686,-25.765505
680,19.74573,-39.80807
681,50.15166,0.47825342
682,31.041925,-2.9679515
683,26.956264,0.7863605
684,-13.454639,42.97863
685,47.964695,4.2847447
686,27.067636,57.729496
687,42.602207,18.21728
688,-48.73934,-11.554386
689,19.733328,-39.570095
690,17.174982,-47.898533
691,26.547335,-54.886322
692,26.993664,51.723083
693,1.0373138,-15.276377
694,-22.152338,14.449931
695,-55.7969,45.25051
696,25.80738,23.090925
697,32.34093,0.5940928
698,-52.11175,39.361763
699,32.792194,54.114815
700,34.686832,58.7338
701,25.009243,58.29518
702,-49.160694,-14.730669
703,-52.315445,31.435102
704,-44.570347,-11.544096
705,-55.95639,40.844173
706,-19.248072,16.980053
707,-22.180666,21.29972
708,25.28145,16.384521
709,-49.257168,-10.696598
710,29.959217,-4.507125
711,22.401257,4.558643
712,-43.43065,-45.05126
713,45.802235,0.57004035
714,22.030903,43.52436
715,4.670187,-21.892006
716,-52.834938,42.17064
717,29.706503,-41.42996
718,-42.547123,-10.227885
719,22.663713,-28.985691
720,-25.210505,41.753895
721,-19.130718,21.189707
722,32.986877,53.137737
723,29.05616,-1.0808564
724,-12.77131,-10.970287
725,25.151287,62.68506
726,30.264576,-37.195766
727,44.88308,4.102436
728,22.599388,-44.182682
729,28.791374,1.6969342
730,-17.224932,49.936947
731,20.43095,68.86624
732,-17.164389,17.45722
733,26.48325,-43.178867
734,-21.814796,20.55677
735,-53.78011,44.188534
736,-13.416936,24.357433
737,32.53755,0.9871281
738,33.53442,19.20224
739,25.526236,62.7134
740,32.56595,27.624392
741,-23.25198,48.207973
742,-56.783585,40.215782
743,-20.346874,41.87413
744,25.841805,-42.11027
745,5.380925,-26.476027
746,23.68551,-2.4630296
747,46.14571,-0.51647377
748,24.217665,25.664953
749,-45.04519,-9.421763
750,15.673675,-45.62519
751,-19.721964,42.19926
752,-43.285374,-9.242902
753,34.70613,-45.70872
754,-23.5224,48.452946
755,-14.77493,47.2124
756,30.43104,-2.7266562
757,-52.750416,41.709377
758,23.457912,-0.1986285
759,-56.835335,43.75535
760,30.243187,-37.389545
761,25.959505,59.39772
762,-14.274956,-9.547598
763,25.433641,22.900576
764,23.82281,44.07618
765,-18.87828,41.36762
766,23.382511,68.71088
767,27.348387,68.69378
768,67.167274,20.116491
769,-20.535582,16.789005
770,31.858078,25.218138
771,-54.010693,-9.53447
772,-53.73201,36.009182
773,2.911948,-24.850986
774,32.794636,27.956064
775,30.574348,-3.5566728
776,25.314417,63.738167
777,-19.248945,21.065542
778,32.341206,61.50261
779,-44.55322,-10.261289
780,27.678368,-43.971733
781,-51.334248,41.618546
782,2.7871237,-26.152382
783,27.068869,66.280495
784,32.33402,53.837112
785,19.782888,-0.94530106
786,-17.768923,16.548708
787,-32.47471,-57.2498
788,25.236803,63.521492
789,46.93884,-0.976994
790,-45.518642,-9.07732
791,12.417201,1.0977408
792,29.579157,-39.121407
793,-13.248652,-9.4628935
794,66.894005,19.915169
795,26.649046,2.9120114
796,44.82897,2.3427808
797,33.893055,26.766058
798,-15.916036,-5.957278
799,-36.761097,-33.87732
800,46.054604,1.6801913
801,-53.577625,42.726532
802,32.068005,53.90724
803,-12.457508,-10.64557
804,27.627653,-3.206894
805,29.403875,-3.1245706
806,30.187578,-4.675174
807,-20.434278,22.927263
808,-51.09201,44.17464
809,-15.481037,-6.836577
810,64.59245,18.62077
811,-53.210308,42.380116
812,6.2231426,-24.974377
813,-53.322765,40.347084
814,27.537777,49.25
815,31.32904,52.260803
816,30.148396,-40.55068
817,-21.890451,20.067026
818,25.11193,66.145966
819,-18.117113,18.076048
820,29.594395,-40.311214
821,57.35896,0.29420105
822,-54.638344,34.085556
823,-16.999683,19.933226
824,15.790334,24.439846
825,-20.25882,16.767813
826,-53.987045,40.959347
827,-4.9849153,7.3564677
828,16.625938,-0.07772533
829,-19.412,22.714989
830,22.033102,43.196842
831,-15.6578665,-5.907551
832,26.051094,-58.283173
833,-52.26105,41.217545
834,16.931576,22.843712
835,-54.793697,42.093594
836,-44.68889,-9.739546
837,-56.8966,44.897587
838,25.222399,-49.699448
839,31.940937,25.11232
840,22.48448,4.641091
841,-43.319,-17.45663
842,-54.39986,44.16271
843,-54.285522,35.98436
844,31.561117,27.586384
845,24.981934,16.386936
846,-36.780228,-33.882305
847,-14.078323,43.33058
848,25.394358,5.8506083
849,29.942276,-38.46716
850,19.366142,-43.191067
851,29.445078,-3.0376084
852,24.48083,-42.866077
853,-51.82102,31.96782
854,-17.69646,18.275888
855,30.867527,0.8844791
856,30.097145,26.471556
857,49.109898,0.57519954
858,22.576689,43.463566
859,17.136911,-34.65537
860,-23.6164,15.752059
861,32.105053,27.572247
862,33.11749,-41.612797
863,27.372385,62.835735
864,29.587505,70.54256
865,13.112221,23.729704
866,33.060272,27.726074
867,-14.9227,-9.654313
868,31.342627,51.847107
869,-13.977764,46.46108
870,27.931868,-3.571358
871,23.239803,23.402805
872,22.015482,7.816047
873,21.647112,25.521957
874,26.2066,54.02957
875,26.190657,3.0890894
876,30.281397,-4.4037886
877,-2.8380108,11.101606
878,34.213745,30.876974
879,-18.658794,48.873013
880,-56.96487,44.819157
881,-54.506653,43.951813
882,28.65443,-37.68336
883,26.76779,-41.39088
884,-19.667498,48.24666
885,-53.659576,42.64139
886,-56.348,44.531357
887,49.540134,-3.0268924
888,22.484726,43.639946
889,24.306835,25.888788
890,31.978376,27.665022
891,-14.744982,50.637558
892,29.68089,51.12227
893,-56.882645,43.75729
894,24.02345,64.868324
895,67.69946,20.171597
896,-45.147987,-9.421385
897,47.148808,-0.96963584
898,15.480786,-35.766476
899,27.122051,57.67589
900,23.009287,-43.525032
901,-14.322488,-8.702552
902,32.455566,52.814754
903,30.485996,-40.47183
904,32.685993,28.211723
905,23.808119,67.92378
906,4.1299796,-25.4855
907,25.048203,66.17492
908,25.7826,58.944847
909,-2.423997,11.950042
910,33.55603,1.2751229
911,14.816497,-31.266071
912,-48.97076,-12.079606
913,29.61539,-4.370641
914,28.813374,-2.3195093
915,-17.628298,21.158846
916,-13.264314,51.584618
917,-13.629216,-10.209084
918,-56.085804,43.981182
919,52.251667,-2.491869
920,30.93835,54.551865
921,-45.034184,-9.754534
922,29.794952,-0.3101999
923,28.339697,-1.9210768
924,20.97501,48.66046
925,30.200464,50.866993
926,-52.469463,40.690067
927,-47.372456,-8.270855
928,32.856224,1.8540251
929,-52.073425,31.874447
930,-42.57329,-44.377586
931,-55.01757,44.688267
932,31.770475,3.029491
933,22.220785,9.356841
934,-53.878056,39.232544
935,27.234562,-55.96328
936,29.639355,-1.5478888
937,-3.2497435,11.155733
938,-17.381561,13.871464
939,-12.032897,23.588379
940,20.354849,69.08588
941,-54.211613,40.20072
942,27.562294,-56.726593
943,24.14312,18.57303
944,48.437534,-44.250923
945,22.049627,-3.2069714
946,-14.188289,-10.620999
947,-33.480076,-56.990677
948,32.56996,0.6893989
949,27.232944,63.526398
950,27.794369,-42.94385
951,24.47634,-34.596104
952,31.711512,52.04008
953,-16.15689,-10.082506
954,24.362482,59.374146
955,-15.968067,48.58557
956,43.48689,16.89906
957,27.142445,0.9248366
958,-48.448277,-8.976312
959,26.193716,-57.664932
960,-14.942994,-9.930412
961,-79.21423,-5.869969
962,25.127056,-42.648182
963,-20.525337,41.469887
964,26.567636,22.786545
965,-52.86119,42.013176
966,22.749674,4.6175666
967,-22.986761,48.128117
968,26.403046,-58.232655
969,-13.632542,-10.002197
970,-23.599344,46.27456
971,11.498556,73.35999
972,4.0012016,-25.83768
973,19.825113,5.271039
974,15.931998,24.133242
975,17.812134,-45.699245
976,18.90843,48.418484
977,35.622814,30.225206
978,27.524717,-0.721853
979,45.782497,-1.1956764
980,-23.456432,47.9448
981,25.037647,-49.323788
982,-51.480865,41.064575
983,31.429646,54.054863
984,32.27682,52.403053
985,28.669292,-2.3672004
986,-53.902954,-8.940856
987,26.390657,26.866617
988,21.00275,-42.443512
989,28.625244,-2.4703026
990,-56.073723,-7.4357553
991,29.5181,-3.5431967
992,-14.513308,-8.423598
993,22.309023,-45.06707
994,-18.277893,17.500248
995,22.541842,-44.88011
996,6.482952,-28.643917
997,23.681433,24.472368
998,44.071606,16.228333
999,-12.757231,22.329222
1000,29.466705,-3.550513
1001,17.396826,4.466885
1002,2.7238395,-21.71376
1003,-12.801498,22.36755
1004,-56.206135,44.52032
1005,32.77501,28.232067
1006,31.948719,24.982012
1007,25.701807,5.6826777
1008,5.1327105,-25.823608
1009,20.651367,0.08657926
1010,-53.99866,38.839455
1011,16.268661,-51.776325
1012,25.440954,58.044743
1013,42.96869,19.316925
1014,25.922112,-56.662853
1015,-2.5551622,9.927888
1016,-2.3722336,11.678194
1017,-45.225693,-9.56276
1018,24.272623,2.6974318
1019,27.171577,3.2068129
1020,22.238602,49.514866
1021,25.35721,-28.004194
1022,30.925995,54.047283
1023,-52.151176,41.058388
1024,-23.124386,17.395803
1025,-19.587234,20.339703
1026,27.935253,65.48843
1027,25.314743,-28.012228
1028,16.98274,-51.120174
1029,-54.610733,39.298695
1030,30.587116,51.492996
1031,28.747385,-0.16542584
1032,32.666046,27.902134
1033,21.264578,1.7978284
1034,27.219233,-58.765926
1035,-23.351803,47.567318
1036,-23.591597,45.36853
1037,-52.785603,39.626522
1038,-42.362465,-44.346783
1039,14.685273,-32.776016
1040,29.9364,64.33624
1041,-14.458512,-10.774501
1042,32.640717,1.3217586
1043,28.41843,67.653824
1044,24.101562,43.897907
1045,35.710934,57.936497
1046,-49.240295,-6.8623567
1047,-55.386173,43.749294
1048,26.829556,-43.133156
1049,13.381194,3.0636873
1050,31.174421,-2.9618568
1051,27.895437,-42.028336
1052,-23.800837,16.253864
1053,33.848717,1.4677155
1054,34.96137,1.7207762
1055,-42.534225,-11.722387
1056,-23.672882,48.184315
1057,3.2471447,-22.065403
1058,-43.421593,-10.490086
1059,20.285797,49.45112
1060,-23.30434,18.11978
1061,-54.94812,42.361557
1062,25.28586,23.091951
1063,17.098343,-51.77299
1064,-15.774357,-7.5288453
1065,24.391502,-29.32351
1066,26.510126,-54.915215
1067,26.422142,2.3884265
1068,-55.037106,44.736423
1069,30.42716,-4.6166387
1070,27.950848,-3.543414
1071,21.10156,48.64495
1072,7.8108716,0.8180986
1073,15.06079,23.511648
